"ratio.Heterogeneous.Selection","ratio.Homogeneous.Selection","ratio.Dispersal.Limitation","ratio.Homogenizing.Dispersal","ratio.Undominated","ratio.num.pair","result.sample1","result.sample2","result.bMNTD","result.BC","result.bNTI","result.RC","result.process"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.RH.1","N0.N.1",0.155515181134594,0.934239130434782,1.06437241746916,-0.944,"Undominated"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.RH.2","N0.N.1",0.120556230681333,0.776358695652173,0.62714840120471,-0.966,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.RH.3","N0.N.1",0.144297663675898,0.907432616389872,0.79314502175566,-0.954,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.RH.4","N0.N.1",0.139366058720164,0.903630903630903,0.539826214490532,-0.952,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.RH.5","N0.N.1",0.163124149554269,0.942444080741954,1.71262230983116,-0.943,"Undominated"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.Z.1","N0.N.1",0.20209022908742,0.936988543371523,4.75536516192123,-0.944,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.Z.2","N0.N.1",0.201171032321131,0.936222403924775,4.69141981292567,-0.952,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.Z.3","N0.N.1",0.203316992870562,0.947683923705722,4.56438277499396,-0.934,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.Z.4","N0.N.1",0.205582260148444,0.938028938028938,4.79608581222266,-0.942,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.Z.5","N0.N.1",0.204173740657587,0.945923913043478,4.72303215431977,-0.928,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.O.1","N0.N.1",0.222741029657735,0.981198910081744,4.93008443706605,-0.832,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.O.2","N0.N.1",0.222507292246274,0.982288828337875,4.71710545966847,-0.806,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.O.3","N0.N.1",0.223625611868493,0.988251366120219,4.85657591123426,-0.68,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.O.4","N0.N.1",0.230540889852616,0.988280185336604,5.33925447296451,-0.661,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.O.5","N0.N.1",0.237623611538115,0.986118671747414,5.89415625169525,-0.731,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.N.1","N0.N.1",0.000868061199119891,0.0071000199345366,-0.918342432387178,-1,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.N.2","N0.N.1",0.00116415588367859,0.00737302020753682,-0.294989643229859,-1,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.N.3","N0.N.1",0.000518137132736424,0.00546253985819185,-1.01064765690659,-1,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.N.4","N0.N.1",0.000758576818340587,0.00710024333901528,-1.23520960717929,-0.998,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.N.5","N0.N.1",0.000235698174934334,0.00518842162752592,-1.76957160731314,-1,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.RT.1","N0.N.1",0.119794620243188,0.633215162257976,2.76652252658964,-0.968,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.RT.2","N0.N.1",0.13170107569762,0.634478996181125,4.20266320132606,-0.962,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.RT.3","N0.N.1",0.153548728059388,0.762462544265869,3.89398753357562,-0.962,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.RT.4","N0.N.1",0.125087847889286,0.727222833524472,1.70909643996691,-0.964,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.RT.5","N0.N.1",0.111638125598069,0.62868047982552,2.12079645548739,-0.96,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.RH.1","N0.N.1",0.149089879793287,0.938214480130648,0.814044933571896,-0.948,"Undominated"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.RH.2","N0.N.1",0.14236342369631,0.928084990465814,0.512481781034355,-0.946,"Undominated"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.RH.3","N0.N.1",0.153582520326298,0.950068212824012,0.942988933331977,-0.934,"Undominated"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.RH.4","N0.N.1",0.13463117735961,0.739901746724892,2.32852872571357,-0.976,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.RH.5","N0.N.1",0.165263917912766,0.943488943488943,1.79182362143045,-0.944,"Undominated"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.Z.1","N0.N.1",0.205776270570897,0.951226158038147,4.75002389249661,-0.928,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.Z.2","N0.N.1",0.204644499975098,0.941784548422198,4.75549726880652,-0.934,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.Z.3","N0.N.1",0.208268914029805,0.935729847494553,4.96821051734771,-0.94,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.Z.4","N0.N.1",0.209019809231682,0.947354064375341,4.84521767331865,-0.93,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.Z.5","N0.N.1",0.21045538543713,0.951060358890702,4.83808622584215,-0.92,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.O.1","N0.N.1",0.236121807076923,0.989915508312892,4.6508705341006,-0.607,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.O.2","N0.N.1",0.24456843719436,0.98993471164309,4.18344188525907,-0.628,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.O.3","N0.N.1",0.247965804992814,0.994825708061002,4.6095561989149,-0.305,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.O.4","N0.N.1",0.248770327876727,0.992387166938554,5.09835971587701,-0.484,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N4.O.5","N0.N.1",0.26812242571131,0.996725784447476,3.97926923577446,-0.163,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.N.1","N0.N.1",4.29251049972692e-05,0.00491534680502456,-1.90897068450557,-1,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.N.2","N0.N.1",0.000631325392399132,0.00546306113523125,-0.748545802724977,-1,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.N.3","N0.N.1",0.00156135493582742,0.00518842162752594,1.51258052180803,-1,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.N.4","N0.N.1",0.0018511426571636,0.00711473444817972,0.955919748091617,-1,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.N.5","N0.N.1",0.00228366513707183,0.0134075555082836,0.716275447608086,-1,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.RT.1","N0.N.1",0.181943526984438,0.926975476839237,3.29969301607351,-0.952,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.RT.2","N0.N.1",0.138419579791557,0.679039301310044,3.73979109580837,-0.968,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.RT.3","N0.N.1",0.172030430918189,0.882946793997272,3.25854242530014,-0.962,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.RT.4","N0.N.1",0.110504778235447,0.642681929681111,1.52475570327237,-0.954,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.RT.5","N0.N.1",0.0890059868511987,0.489210598197211,2.37549188461972,-0.994,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.RH.1","N0.N.1",0.159458018592299,0.940469688694702,1.54699433300106,-0.95,"Undominated"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.RH.2","N0.N.1",0.0759815691432396,0.524529385173673,0.0730294487015332,-1,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.RH.3","N0.N.1",0.108950031743438,0.68103683492497,0.956448868135197,-0.96,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.RH.4","N0.N.1",0.15503748787467,0.930321175830158,1.24185737874194,-0.952,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.RH.5","N0.N.1",0.152557042949881,0.896693085542498,1.4731647929264,-0.956,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.Z.1","N0.N.1",0.201758551724472,0.947310947310947,4.34640123014963,-0.932,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.Z.2","N0.N.1",0.199681458198162,0.937551131715298,4.36658524714124,-0.944,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.Z.3","N0.N.1",0.201243000478486,0.907675498497678,4.73987438028414,-0.964,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.Z.4","N0.N.1",0.196286897303434,0.877589967284624,4.61664439300889,-0.968,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.Z.5","N0.N.1",0.200628027235799,0.924986361156574,4.63052466096522,-0.93,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.O.1","N0.N.1",0.244259343005797,0.993741496598639,3.50678223526848,-0.43,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.O.2","N0.N.1",0.256701279540474,0.995634379263302,3.63696716497757,-0.214,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.O.3","N0.N.1",0.264996872180006,0.996182165257704,3.12580999319245,-0.336,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.O.4","N0.N.1",0.245752230605364,0.995634379263302,3.8793742401603,-0.244,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N6.O.5","N0.N.1",0.228518727778792,0.992385096546097,4.10182162297508,-0.465,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.N.3","N0.N.2",0.000470802381485527,0.00273074822501364,-0.0816563183660097,-1,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.N.4","N0.N.2",0.00100050040248248,0.00327764316156253,2.53957229824777,-1,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.N.5","N0.N.2",0.000133684919169853,0.00218459858001093,-1.37202239719163,-1,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.RT.1","N0.N.2",0.141897690529761,0.772106986899564,2.57138338348507,-0.968,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.RT.2","N0.N.2",0.032017549940235,0.179480687147401,2.07550527832701,-1,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.RT.3","N0.N.2",0.104204782282284,0.641941641668939,0.980512750732756,-0.968,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.RT.4","N0.N.2",0.136213514236956,0.865757162346522,0.78532552998566,-0.964,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.RT.5","N0.N.2",0.0493220099020587,0.249727371864776,3.24312975841956,-0.994,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.RH.1","N0.N.2",0.0965112406087951,0.807524536532171,-0.813632215144318,-0.968,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.RH.2","N0.N.2",0.0630001308007057,0.519125683060109,-0.801376108104073,-0.968,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.RH.3","N0.N.2",0.0362395973465177,0.281232951445718,-0.625570611509388,-0.998,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.RH.4","N0.N.2",0.105943193061231,0.763057671381936,-0.180659198774217,-0.966,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.RH.5","N0.N.2",0.0880548772927791,0.681917211328976,-0.690861675387018,-0.974,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.Z.1","N0.N.2",0.176923657616431,0.863884342607747,3.61379344845999,-0.95,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.Z.2","N0.N.2",0.174620534374796,0.84432933478735,3.76398580863399,-0.956,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.Z.3","N0.N.2",0.163925851086791,0.768561327168887,4.0503693232226,-0.968,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.Z.4","N0.N.2",0.162417933321001,0.715961800818554,4.80981367409311,-0.978,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.Z.5","N0.N.2",0.152925469433164,0.772652838427948,3.17071684231167,-0.976,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.O.1","N0.N.2",0.23882103047128,0.986065573770492,6.43547814677534,-0.806,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.O.2","N0.N.2",0.226316579760433,0.986666666666667,5.51621745269347,-0.777,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.O.3","N0.N.2",0.253363932844141,0.994031470428649,6.11450034485287,-0.394,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.O.4","N0.N.2",0.242206673954812,0.987459105779717,6.32048671656712,-0.738,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N0.O.5","N0.N.2",0.240575499514852,0.987718340611354,6.11817596977912,-0.694,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.N.1","N0.N.2",2.94649845986247e-05,0.00273089728332286,-3.6321244985077,-1,"Homogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.N.2","N0.N.2",0.000894892924494811,0.00518842162752595,4.71167675286645,-1,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.N.3","N0.N.2",0.00149409974754266,0.00355146449706568,8.71419104511209,-1,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.N.4","N0.N.2",0.000394600070999454,0.00273074822501365,-0.729277685616156,-1,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.N.5","N0.N.2",0.000285910959195586,0.00300203434780431,-1.57250279306556,-1,"Homogenizing.Dispersal"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.RT.1","N0.N.2",0.11868586036032,0.588764657758386,3.55560281992778,-0.98,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.RT.2","N0.N.2",0.157571163519054,0.789803707742639,3.59329350322662,-0.97,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.RT.3","N0.N.2",0.164730805992271,0.828922237380628,3.51726608395209,-0.972,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.RT.4","N0.N.2",0.0878615944444446,0.431260229132571,3.88489121683,-1,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.RT.5","N0.N.2",0.165701267636961,0.826823272329964,3.50024177208791,-0.966,"Heterogeneous.Selection"
0.195151515151515,0.345252525252525,0.102020202020202,0.0804040404040404,0.277171717171717,4950,"N2.RH.1","N0.N.2",0.155698500194807,0.934239130434782,1.05151894357936,-0.938,"Undominated"
