"","bin.id.strict","bin.id.united","bin.id.new"
"ASV_2492",1,"8884",138
"ASV_2834",2,"8884",138
"ASV_12057",3,"8884",138
"ASV_78",4,"8884",138
"ASV_111",5,"8884",138
"ASV_3992",6,"8884",138
"ASV_9858",7,"8884",138
"ASV_12011",8,"8884",138
"ASV_8565",9,"8884",138
"ASV_9198",10,"8884",138
"ASV_10637",11,"8884",138
"ASV_8037",12,"8884",138
"ASV_9952",13,"8884",138
"ASV_11536",14,"8884",138
"ASV_8599",15,"8884",138
"ASV_9156",16,"8884",138
"ASV_8928",17,"8884",138
"ASV_12238",18,"8884",138
"ASV_12010",19,"8884",138
"ASV_10619",20,"8884",138
"ASV_11539",21,"8884",138
"ASV_8970",22,"8884",138
"ASV_10638",23,"8884",138
"ASV_333",24,"8884",138
"ASV_8023",25,"8884",138
"ASV_236",26,"8884",138
"ASV_144",27,"8884",138
"ASV_2147",28,"8884",138
"ASV_11414",29,"8937",139
"ASV_11102",30,"8937",139
"ASV_11618",31,"8937",139
"ASV_7158",32,"8937",139
"ASV_497",33,"8937",139
"ASV_12106",34,"8937",139
"ASV_8286",35,"8937",139
"ASV_12216",36,"8937",139
"ASV_1637",37,"8937",139
"ASV_7062",38,"8937",139
"ASV_2950",39,"8937",139
"ASV_4218",40,"8937",139
"ASV_2845",41,"8937",139
"ASV_8398",42,"8937",139
"ASV_4568",43,"8937",139
"ASV_69",44,"8937",139
"ASV_4309",45,"8937",139
"ASV_846",46,"8937",139
"ASV_12285",47,"8937",139
"ASV_7624",48,"8937",139
"ASV_275",49,"8937",139
"ASV_3166",50,"8937",139
"ASV_4757",51,"8937",139
"ASV_9542",52,"8937",139
"ASV_2865",53,"8937",139
"ASV_6169",54,"8937",139
"ASV_5033",55,"8937",139
"ASV_6094",56,"8937",139
"ASV_5667",57,"8937",139
"ASV_5850",58,"8937",139
"ASV_6239",59,"8937",139
"ASV_10222",60,"8937",139
"ASV_5117",61,"8937",139
"ASV_3915",62,"8937",139
"ASV_11133",63,"8937",139
"ASV_8193",64,"8937",139
"ASV_3310",65,"8937",139
"ASV_3343",66,"8937",139
"ASV_12287",67,"8937",139
"ASV_4181",68,"8937",139
"ASV_5580",69,"8937",139
"ASV_2038",70,"8937",139
"ASV_7887",71,"8937",139
"ASV_7083",72,"8937",139
"ASV_3558",73,"8937",139
"ASV_7517",74,"8937",139
"ASV_736",75,"8937",139
"ASV_1372",76,"8937",139
"ASV_8044",77,"8937",139
"ASV_9204",78,"8937",139
"ASV_8494",79,"8937",139
"ASV_3384",80,"8937",139
"ASV_4335",81,"8937",139
"ASV_1212",82,"8937",139
"ASV_1953",83,"8937",139
"ASV_44",84,"8937",139
"ASV_3813",85,"8937",139
"ASV_112",86,"8937",139
"ASV_6159",87,"8937",139
"ASV_10639",88,"8937",139
"ASV_8617",89,"8937",139
"ASV_9205",90,"8937",139
"ASV_10540",91,"8937",139
"ASV_10226",92,"8937",139
"ASV_2263",93,"8937",139
"ASV_12231",94,"8937",139
"ASV_11081",95,"8937",139
"ASV_298",96,"8937",139
"ASV_1241",97,"8937",139
"ASV_606",98,"8937",139
"ASV_315",99,"8937",139
"ASV_3458",100,"8937",139
"ASV_4700",101,"8937",139
"ASV_301",102,"8884",138
"ASV_91",103,"8979",140
"ASV_192",104,"8979",140
"ASV_4295",105,"8979",140
"ASV_4266",106,"8979",140
"ASV_7252",107,"8979",140
"ASV_11651",108,"8979",140
"ASV_6517",109,"8979",140
"ASV_700",110,"8979",140
"ASV_3850",111,"8979",140
"ASV_7024",112,"8979",140
"ASV_4032",113,"8979",140
"ASV_8440",114,"8979",140
"ASV_5900",115,"8979",140
"ASV_1627",116,"8979",140
"ASV_562",117,"8979",140
"ASV_12004",118,"8979",140
"ASV_2280",119,"8979",140
"ASV_5248",120,"8979",140
"ASV_678",121,"8979",140
"ASV_1179",122,"8979",140
"ASV_485",123,"8979",140
"ASV_325",124,"8979",140
"ASV_412",125,"8979",140
"ASV_4493",126,"8979",140
"ASV_1389",127,"8979",140
"ASV_8740",128,"8979",140
"ASV_5597",129,"8979",140
"ASV_4153",130,"8979",140
"ASV_4350",131,"8979",140
"ASV_4833",132,"8979",140
"ASV_9612",133,"8979",140
"ASV_5324",134,"8979",140
"ASV_3640",135,"9009",141
"ASV_4638",136,"9009",141
"ASV_531",137,"9009",141
"ASV_6366",138,"9009",141
"ASV_739",139,"9009",141
"ASV_6882",140,"9009",141
"ASV_11063",141,"9009",141
"ASV_8913",142,"9009",141
"ASV_12262",143,"9009",141
"ASV_4840",144,"9009",141
"ASV_3223",145,"9009",141
"ASV_1911",146,"9009",141
"ASV_10584",147,"9009",141
"ASV_4400",148,"9009",141
"ASV_3142",149,"9009",141
"ASV_3899",150,"9009",141
"ASV_9626",151,"9009",141
"ASV_92",152,"9009",141
"ASV_2386",153,"9009",141
"ASV_2858",154,"9009",141
"ASV_186",155,"9009",141
"ASV_10527",156,"9009",141
"ASV_80",157,"9009",141
"ASV_45",158,"9009",141
"ASV_11110",159,"9009",141
"ASV_12220",160,"9009",141
"ASV_6029",161,"9009",141
"ASV_10270",162,"9009",141
"ASV_5261",163,"9009",141
"ASV_6883",164,"9009",141
"ASV_11409",165,"9009",141
"ASV_8971",166,"9009",141
"ASV_9201",167,"9009",141
"ASV_6684",168,"9009",141
"ASV_1708",169,"9009",141
"ASV_6314",170,"9009",141
"ASV_82",171,"9009",141
"ASV_5290",172,"9057",142
"ASV_1540",173,"9057",142
"ASV_10631",174,"9057",142
"ASV_271",175,"9057",142
"ASV_453",176,"9057",142
"ASV_814",177,"9057",142
"ASV_1860",178,"9057",142
"ASV_3974",179,"9057",142
"ASV_1053",180,"9057",142
"ASV_1162",181,"9057",142
"ASV_767",182,"9057",142
"ASV_10577",183,"9057",142
"ASV_2024",184,"9057",142
"ASV_3176",185,"9057",142
"ASV_5214",186,"9057",142
"ASV_5372",187,"9057",142
"ASV_8152",188,"9057",142
"ASV_6361",189,"9057",142
"ASV_8470",190,"9057",142
"ASV_11598",191,"9057",142
"ASV_81",192,"9057",142
"ASV_3603",193,"9057",142
"ASV_9584",194,"9057",142
"ASV_10261",195,"9057",142
"ASV_12892",196,"9057",142
"ASV_2061",197,"9057",142
"ASV_7301",198,"9057",142
"ASV_13523",199,"9057",142
"ASV_139",200,"9057",142
"ASV_12158",201,"9057",142
"ASV_99",202,"9057",142
"ASV_11003",203,"9057",142
"ASV_9399",204,"9057",142
"ASV_207",205,"9057",142
"ASV_2985",206,"9057",142
"ASV_1232",207,"9057",142
"ASV_3669",208,"9057",142
"ASV_7402",209,"9057",142
"ASV_4463",210,"9057",142
"ASV_288",211,"9057",142
"ASV_1093",212,"9057",142
"ASV_7566",213,"9009",141
"ASV_5869",214,"9009",141
"ASV_6983",215,"9009",141
"ASV_1571",216,"9009",141
"ASV_3045",217,"9009",141
"ASV_1617",218,"9009",141
"ASV_10214",219,"9009",141
"ASV_4188",220,"9009",141
"ASV_2452",221,"9009",141
"ASV_9430",222,"9009",141
"ASV_6683",223,"9009",141
"ASV_7318",224,"9009",141
"ASV_2702",225,"9009",141
"ASV_11112",226,"9009",141
"ASV_6796",227,"9009",141
"ASV_2805",228,"9009",141
"ASV_11401",229,"9009",141
"ASV_6056",230,"9009",141
"ASV_11611",231,"9168",143
"ASV_11597",232,"9168",143
"ASV_7070",233,"9168",143
"ASV_4000",234,"9168",143
"ASV_3408",235,"9168",143
"ASV_96",236,"9168",143
"ASV_108",237,"9168",143
"ASV_16",238,"9168",143
"ASV_1723",239,"9168",143
"ASV_10657",240,"9168",143
"ASV_30",241,"9168",143
"ASV_9207",242,"9168",143
"ASV_11545",243,"9168",143
"ASV_997",244,"9168",143
"ASV_11101",245,"9168",143
"ASV_10522",246,"9168",143
"ASV_10215",247,"9168",143
"ASV_12017",248,"9168",143
"ASV_12233",249,"9168",143
"ASV_5696",250,"9168",143
"ASV_269",251,"9168",143
"ASV_3463",252,"9168",143
"ASV_390",253,"9168",143
"ASV_4071",254,"9168",143
"ASV_7009",255,"9168",143
"ASV_9832",256,"9168",143
"ASV_4076",257,"9168",143
"ASV_11452",258,"9168",143
"ASV_3174",259,"9168",143
"ASV_3890",260,"9168",143
"ASV_2142",261,"9168",143
"ASV_407",262,"9168",143
"ASV_11430",263,"9168",143
"ASV_90",264,"9168",143
"ASV_3439",265,"9168",143
"ASV_6868",266,"9168",143
"ASV_12690",267,"9168",143
"ASV_1178",268,"9168",143
"ASV_11115",269,"9168",143
"ASV_11600",270,"9168",143
"ASV_11609",271,"9168",143
"ASV_1361",272,"9168",143
"ASV_291",273,"9168",143
"ASV_8776",274,"9168",143
"ASV_9402",275,"9168",143
"ASV_5974",276,"9168",143
"ASV_877",277,"9168",143
"ASV_4407",278,"9168",143
"ASV_10202",279,"9168",143
"ASV_480",280,"9168",143
"ASV_4618",281,"9168",143
"ASV_692",282,"9168",143
"ASV_283",283,"9168",143
"ASV_9907",284,"9168",143
"ASV_11049",285,"9168",143
"ASV_2254",286,"9168",143
"ASV_722",287,"9168",143
"ASV_3858",288,"9168",143
"ASV_11560",289,"9168",143
"ASV_1009",290,"9168",143
"ASV_194",291,"9168",143
"ASV_9898",292,"9168",143
"ASV_10941",293,"9168",143
"ASV_681",294,"9168",143
"ASV_266",295,"9168",143
"ASV_5233",296,"9168",143
"ASV_2051",297,"9238",144
"ASV_896",298,"9238",144
"ASV_4721",299,"9238",144
"ASV_1863",300,"9238",144
"ASV_5092",301,"9238",144
"ASV_525",302,"9238",144
"ASV_2305",303,"9238",144
"ASV_729",304,"9238",144
"ASV_1615",305,"9238",144
"ASV_1097",306,"9238",144
"ASV_5949",307,"9238",144
"ASV_9927",308,"9238",144
"ASV_1415",309,"9238",144
"ASV_13327",310,"9238",144
"ASV_323",311,"9238",144
"ASV_2785",312,"9238",144
"ASV_3175",313,"9238",144
"ASV_157",314,"9238",144
"ASV_2978",315,"9238",144
"ASV_499",316,"9238",144
"ASV_6666",317,"9238",144
"ASV_4978",318,"9238",144
"ASV_8298",319,"9238",144
"ASV_74",320,"9238",144
"ASV_6030",321,"9238",144
"ASV_829",322,"9238",144
"ASV_6472",323,"9238",144
"ASV_9411",324,"9238",144
"ASV_558",325,"9238",144
"ASV_1524",326,"9238",144
"ASV_1392",327,"9238",144
"ASV_3538",328,"9238",144
"ASV_8738",329,"9238",144
"ASV_12169",330,"9238",144
"ASV_9428",331,"9238",144
"ASV_8723",332,"9238",144
"ASV_11599",333,"9238",144
"ASV_103",334,"9238",144
"ASV_3023",335,"9238",144
"ASV_3884",336,"9238",144
"ASV_10159",337,"9238",144
"ASV_2694",338,"9238",144
"ASV_860",339,"9238",144
"ASV_1867",340,"9238",144
"ASV_8967",341,"9238",144
"ASV_9409",342,"9238",144
"ASV_9922",343,"9238",144
"ASV_12171",344,"9238",144
"ASV_10243",345,"9238",144
"ASV_10665",346,"9238",144
"ASV_11510",347,"9238",144
"ASV_12009",348,"9238",144
"ASV_10175",349,"9238",144
"ASV_11551",350,"9238",144
"ASV_10927",351,"9238",144
"ASV_9649",352,"9238",144
"ASV_11058",353,"9238",144
"ASV_11619",354,"9238",144
"ASV_8415",355,"9238",144
"ASV_9676",356,"9238",144
"ASV_4059",357,"9238",144
"ASV_1775",358,"9238",144
"ASV_1922",359,"9238",144
"ASV_8306",360,"9370",146
"ASV_2734",361,"9370",146
"ASV_9208",362,"9370",146
"ASV_6954",363,"9370",146
"ASV_5200",364,"9370",146
"ASV_3157",365,"9370",146
"ASV_895",366,"9370",146
"ASV_10582",367,"9370",146
"ASV_9369",368,"9370",146
"ASV_8012",369,"9370",146
"ASV_381",370,"9370",146
"ASV_2507",371,"9370",146
"ASV_5506",372,"9370",146
"ASV_5003",373,"9370",146
"ASV_3243",374,"9370",146
"ASV_1877",375,"9370",146
"ASV_2365",376,"9370",146
"ASV_2915",377,"9370",146
"ASV_10521",378,"9370",146
"ASV_10970",379,"9370",146
"ASV_1435",380,"9370",146
"ASV_105",381,"9370",146
"ASV_11397",382,"9370",146
"ASV_8417",383,"9370",146
"ASV_167",384,"9370",146
"ASV_9131",385,"9370",146
"ASV_160",386,"9370",146
"ASV_5554",387,"9370",146
"ASV_7492",388,"9370",146
"ASV_5432",389,"9370",146
"ASV_13698",390,"9370",146
"ASV_4070",391,"9370",146
"ASV_4967",392,"9370",146
"ASV_175",393,"9370",146
"ASV_8420",394,"9370",146
"ASV_5631",395,"9370",146
"ASV_7112",396,"9370",146
"ASV_6849",397,"9370",146
"ASV_10180",398,"9370",146
"ASV_5928",399,"9370",146
"ASV_10529",400,"9370",146
"ASV_1084",401,"9370",146
"ASV_8777",402,"9370",146
"ASV_1990",403,"9370",146
"ASV_5238",404,"9370",146
"ASV_2431",405,"9370",146
"ASV_734",406,"9370",146
"ASV_7739",407,"9370",146
"ASV_9357",408,"9370",146
"ASV_7811",409,"9370",146
"ASV_12265",410,"9370",146
"ASV_4567",411,"9370",146
"ASV_6195",412,"9370",146
"ASV_5002",413,"9370",146
"ASV_402",414,"9370",146
"ASV_2091",415,"9370",146
"ASV_2323",416,"9370",146
"ASV_11547",417,"9370",146
"ASV_10640",418,"9370",146
"ASV_2068",419,"9370",146
"ASV_277",420,"9370",146
"ASV_5294",421,"9370",146
"ASV_9654",422,"9370",146
"ASV_1786",423,"9370",146
"ASV_4472",424,"9370",146
"ASV_633",425,"9439",148
"ASV_1928",426,"9439",148
"ASV_7995",427,"9439",148
"ASV_9762",428,"9439",148
"ASV_3878",429,"9439",148
"ASV_6192",430,"9439",148
"ASV_2256",431,"9439",148
"ASV_435",432,"9439",148
"ASV_433",433,"9439",148
"ASV_12263",434,"9439",148
"ASV_2435",435,"9439",148
"ASV_1914",436,"9439",148
"ASV_4259",437,"9439",148
"ASV_4947",438,"9439",148
"ASV_5799",439,"9439",148
"ASV_11544",440,"9439",148
"ASV_7706",441,"9439",148
"ASV_11135",442,"9439",148
"ASV_9103",443,"9439",148
"ASV_3656",444,"9439",148
"ASV_9182",445,"9439",148
"ASV_8323",446,"9439",148
"ASV_10694",447,"9439",148
"ASV_12056",448,"9439",148
"ASV_3217",449,"9439",148
"ASV_5005",450,"9439",148
"ASV_1726",451,"9439",148
"ASV_8939",452,"9439",148
"ASV_7785",453,"9439",148
"ASV_4283",454,"9439",148
"ASV_611",455,"9439",148
"ASV_691",456,"9439",148
"ASV_2953",457,"9473",149
"ASV_11078",458,"9473",149
"ASV_666",459,"9473",149
"ASV_10618",460,"9473",149
"ASV_535",461,"9473",149
"ASV_50",462,"9473",149
"ASV_6833",463,"9473",149
"ASV_7952",464,"9473",149
"ASV_4248",465,"9473",149
"ASV_757",466,"9473",149
"ASV_8804",467,"9473",149
"ASV_184",468,"9473",149
"ASV_4270",469,"9473",149
"ASV_10655",470,"9473",149
"ASV_3953",471,"9473",149
"ASV_3942",472,"9473",149
"ASV_9407",473,"9473",149
"ASV_10578",474,"9473",149
"ASV_3681",475,"9473",149
"ASV_1776",476,"9473",149
"ASV_6503",477,"9473",149
"ASV_5462",478,"9473",149
"ASV_10143",479,"9473",149
"ASV_10517",480,"9473",149
"ASV_11615",481,"9473",149
"ASV_4699",482,"9473",149
"ASV_11111",483,"9473",149
"ASV_10213",484,"9473",149
"ASV_2372",485,"9837",157
"ASV_401",486,"9837",157
"ASV_4174",487,"9837",157
"ASV_711",488,"9837",157
"ASV_1371",489,"9837",157
"ASV_2840",490,"9837",157
"ASV_165",491,"9837",157
"ASV_1613",492,"9837",157
"ASV_8924",493,"9837",157
"ASV_10211",494,"9785",156
"ASV_3740",495,"9785",156
"ASV_1983",496,"9785",156
"ASV_5808",497,"9785",156
"ASV_9651",498,"9785",156
"ASV_4035",499,"9785",156
"ASV_6538",500,"9603",152
"ASV_9857",501,"9537",150
"ASV_9905",502,"9537",150
"ASV_11485",503,"9537",150
"ASV_13524",504,"9537",150
"ASV_7924",505,"9537",150
"ASV_8583",506,"9537",150
"ASV_6700",507,"9537",150
"ASV_1582",508,"9537",150
"ASV_2495",509,"9537",150
"ASV_4991",510,"9537",150
"ASV_4544",511,"9537",150
"ASV_4556",512,"9537",150
"ASV_775",513,"9537",150
"ASV_6347",514,"9537",150
"ASV_6491",515,"9537",150
"ASV_1560",516,"9537",150
"ASV_1141",517,"9537",150
"ASV_3268",518,"9537",150
"ASV_2251",519,"9537",150
"ASV_9171",520,"9537",150
"ASV_4037",521,"9537",150
"ASV_2397",522,"9537",150
"ASV_11511",523,"9537",150
"ASV_651",524,"9537",150
"ASV_10561",525,"9537",150
"ASV_6966",526,"9537",150
"ASV_7947",527,"9537",150
"ASV_906",528,"9537",150
"ASV_3551",529,"9537",150
"ASV_4241",530,"9537",150
"ASV_1117",531,"9537",150
"ASV_2027",532,"9537",150
"ASV_2226",533,"9537",150
"ASV_263",534,"9537",150
"ASV_2318",535,"9537",150
"ASV_6440",536,"9537",150
"ASV_2841",537,"9537",150
"ASV_10513",538,"9537",150
"ASV_2458",539,"9537",150
"ASV_3068",540,"9537",150
"ASV_1268",541,"9537",150
"ASV_752",542,"9537",150
"ASV_3821",543,"9537",150
"ASV_241",544,"9537",150
"ASV_1979",545,"9537",150
"ASV_6055",546,"9537",150
"ASV_5894",547,"9537",150
"ASV_2476",548,"9537",150
"ASV_492",549,"9537",150
"ASV_2867",550,"9537",150
"ASV_9895",551,"9573",151
"ASV_3349",552,"9573",151
"ASV_7267",553,"9573",151
"ASV_2882",554,"9573",151
"ASV_8771",555,"9573",151
"ASV_12099",556,"9573",151
"ASV_5",557,"9573",151
"ASV_2090",558,"9573",151
"ASV_3503",559,"9573",151
"ASV_2523",560,"9573",151
"ASV_3947",561,"9573",151
"ASV_1514",562,"9573",151
"ASV_6465",563,"9573",151
"ASV_652",564,"9573",151
"ASV_5257",565,"9573",151
"ASV_3600",566,"9573",151
"ASV_5021",567,"9573",151
"ASV_4128",568,"9573",151
"ASV_5095",569,"9573",151
"ASV_4461",570,"9573",151
"ASV_20",571,"9573",151
"ASV_5529",572,"9573",151
"ASV_8927",573,"9573",151
"ASV_10212",574,"9573",151
"ASV_145",575,"9573",151
"ASV_107",576,"9573",151
"ASV_7776",577,"9573",151
"ASV_3808",578,"9573",151
"ASV_11106",579,"9573",151
"ASV_9405",580,"9537",150
"ASV_9652",581,"9603",152
"ASV_8259",582,"9603",152
"ASV_8344",583,"9603",152
"ASV_3781",584,"9603",152
"ASV_149",585,"9603",152
"ASV_885",586,"9603",152
"ASV_1076",587,"9603",152
"ASV_2671",588,"9603",152
"ASV_5435",589,"9603",152
"ASV_9616",590,"9603",152
"ASV_2902",591,"9603",152
"ASV_598",592,"9603",152
"ASV_8886",593,"9603",152
"ASV_6605",594,"9603",152
"ASV_2923",595,"9603",152
"ASV_3817",596,"9603",152
"ASV_6322",597,"9603",152
"ASV_2774",598,"9603",152
"ASV_9624",599,"9603",152
"ASV_7216",600,"9603",152
"ASV_5360",601,"9603",152
"ASV_954",602,"9603",152
"ASV_1272",603,"9603",152
"ASV_1690",604,"9603",152
"ASV_5820",605,"9603",152
"ASV_1047",606,"9603",152
"ASV_10666",607,"9603",152
"ASV_3861",608,"9603",152
"ASV_1824",609,"9603",152
"ASV_626",610,"9603",152
"ASV_761",611,"9603",152
"ASV_1901",612,"9636",153
"ASV_982",613,"9636",153
"ASV_8953",614,"9636",153
"ASV_524",615,"9636",153
"ASV_8954",616,"9636",153
"ASV_5448",617,"9636",153
"ASV_9864",618,"9636",153
"ASV_7215",619,"9636",153
"ASV_2619",620,"9636",153
"ASV_421",621,"9636",153
"ASV_3328",622,"9636",153
"ASV_1226",623,"9636",153
"ASV_962",624,"9636",153
"ASV_1523",625,"9636",153
"ASV_6136",626,"9636",153
"ASV_6101",627,"9636",153
"ASV_12104",628,"9636",153
"ASV_11299",629,"9636",153
"ASV_9387",630,"9636",153
"ASV_4240",631,"9636",153
"ASV_12102",632,"9636",153
"ASV_2973",633,"9636",153
"ASV_3042",634,"9636",153
"ASV_7356",635,"9636",153
"ASV_1341",636,"9636",153
"ASV_470",637,"9636",153
"ASV_4581",638,"9636",153
"ASV_2093",639,"9636",153
"ASV_6881",640,"9636",153
"ASV_3460",641,"9636",153
"ASV_10169",642,"9636",153
"ASV_8384",643,"9636",153
"ASV_563",644,"9636",153
"ASV_1440",645,"9636",153
"ASV_3006",646,"9636",153
"ASV_4434",647,"9636",153
"ASV_1665",648,"9636",153
"ASV_4976",649,"9636",153
"ASV_6432",650,"9636",153
"ASV_2799",651,"9704",154
"ASV_9157",652,"9704",154
"ASV_2590",653,"9704",154
"ASV_4473",654,"9704",154
"ASV_2518",655,"9704",154
"ASV_6173",656,"9704",154
"ASV_9386",657,"9704",154
"ASV_10818",658,"9704",154
"ASV_4124",659,"9704",154
"ASV_5672",660,"9704",154
"ASV_2374",661,"9704",154
"ASV_8141",662,"9704",154
"ASV_4045",663,"9704",154
"ASV_4702",664,"9704",154
"ASV_5136",665,"9704",154
"ASV_6017",666,"9704",154
"ASV_8949",667,"9704",154
"ASV_5867",668,"9704",154
"ASV_11056",669,"9704",154
"ASV_12163",670,"9704",154
"ASV_1070",671,"9704",154
"ASV_3522",672,"9704",154
"ASV_10933",673,"9704",154
"ASV_7705",674,"9704",154
"ASV_1443",675,"9704",154
"ASV_3515",676,"9704",154
"ASV_2526",677,"9704",154
"ASV_3849",678,"9704",154
"ASV_1792",679,"9704",154
"ASV_5922",680,"9704",154
"ASV_1943",681,"9704",154
"ASV_4211",682,"9704",154
"ASV_1709",683,"9704",154
"ASV_2445",684,"9704",154
"ASV_1206",685,"9704",154
"ASV_3337",686,"9704",154
"ASV_463",687,"9704",154
"ASV_368",688,"9704",154
"ASV_356",689,"9704",154
"ASV_1971",690,"9704",154
"ASV_417",691,"9704",154
"ASV_10268",692,"9704",154
"ASV_8584",693,"9704",154
"ASV_3976",694,"9704",154
"ASV_4526",695,"9704",154
"ASV_159",696,"9704",154
"ASV_2433",697,"9704",154
"ASV_2899",698,"9704",154
"ASV_3504",699,"9704",154
"ASV_7025",700,"9704",154
"ASV_3135",701,"9704",154
"ASV_12079",702,"9704",154
"ASV_677",703,"9704",154
"ASV_3961",704,"9704",154
"ASV_918",705,"9704",154
"ASV_7035",706,"9704",154
"ASV_3287",707,"9704",154
"ASV_4832",708,"9704",154
"ASV_6387",709,"9704",154
"ASV_4607",710,"9704",154
"ASV_3124",711,"9704",154
"ASV_7687",712,"9704",154
"ASV_1184",713,"9704",154
"ASV_5355",714,"9704",154
"ASV_11499",715,"9704",154
"ASV_12003",716,"9704",154
"ASV_12164",717,"9704",154
"ASV_11502",718,"9704",154
"ASV_10580",719,"9704",154
"ASV_2385",720,"9704",154
"ASV_12001",721,"9704",154
"ASV_1412",722,"9704",154
"ASV_9579",723,"9704",154
"ASV_5320",724,"9704",154
"ASV_9904",725,"9704",154
"ASV_6108",726,"9704",154
"ASV_8300",727,"9704",154
"ASV_2427",728,"9750",155
"ASV_4344",729,"9750",155
"ASV_40",730,"9750",155
"ASV_42",731,"9750",155
"ASV_5896",732,"9750",155
"ASV_10237",733,"9750",155
"ASV_6613",734,"9750",155
"ASV_4864",735,"9750",155
"ASV_2130",736,"9750",155
"ASV_4548",737,"9750",155
"ASV_5361",738,"9750",155
"ASV_2491",739,"9750",155
"ASV_11416",740,"9750",155
"ASV_12002",741,"9750",155
"ASV_10629",742,"9750",155
"ASV_9924",743,"9750",155
"ASV_12240",744,"9750",155
"ASV_10920",745,"9750",155
"ASV_4339",746,"9750",155
"ASV_5790",747,"9750",155
"ASV_376",748,"9750",155
"ASV_3734",749,"9750",155
"ASV_1050",750,"9750",155
"ASV_26",751,"9750",155
"ASV_3473",752,"9750",155
"ASV_1198",753,"9750",155
"ASV_1751",754,"9750",155
"ASV_2612",755,"9750",155
"ASV_1880",756,"9750",155
"ASV_2528",757,"9750",155
"ASV_7071",758,"9750",155
"ASV_7136",759,"9750",155
"ASV_2269",760,"9750",155
"ASV_2092",761,"9750",155
"ASV_8026",762,"9750",155
"ASV_11503",763,"9750",155
"ASV_11498",764,"9750",155
"ASV_9158",765,"9750",155
"ASV_120",766,"9785",156
"ASV_2271",767,"9785",156
"ASV_1465",768,"9785",156
"ASV_595",769,"9785",156
"ASV_3001",770,"9785",156
"ASV_134",771,"9785",156
"ASV_2608",772,"9785",156
"ASV_5337",773,"9785",156
"ASV_3016",774,"9785",156
"ASV_110",775,"9785",156
"ASV_4160",776,"9785",156
"ASV_2485",777,"9785",156
"ASV_1672",778,"9785",156
"ASV_1999",779,"9785",156
"ASV_4011",780,"9785",156
"ASV_11493",781,"9785",156
"ASV_231",782,"9785",156
"ASV_4406",783,"9785",156
"ASV_2483",784,"9785",156
"ASV_70",785,"9785",156
"ASV_1818",786,"9785",156
"ASV_9841",787,"9785",156
"ASV_2553",788,"9785",156
"ASV_5591",789,"9785",156
"ASV_2623",790,"9785",156
"ASV_3511",791,"9785",156
"ASV_693",792,"9785",156
"ASV_2275",793,"9785",156
"ASV_2592",794,"9785",156
"ASV_427",795,"9785",156
"ASV_2713",796,"9785",156
"ASV_125",797,"9785",156
"ASV_387",798,"9785",156
"ASV_2940",799,"9785",156
"ASV_2512",800,"9785",156
"ASV_85",801,"9785",156
"ASV_364",802,"9785",156
"ASV_2947",803,"9785",156
"ASV_7413",804,"9785",156
"ASV_11497",805,"9785",156
"ASV_4376",806,"9785",156
"ASV_12103",807,"9785",156
"ASV_9154",808,"9785",156
"ASV_9180",809,"9785",156
"ASV_7082",810,"9837",157
"ASV_1328",811,"9837",157
"ASV_1156",812,"9837",157
"ASV_8025",813,"9837",157
"ASV_3",814,"9837",157
"ASV_5937",815,"9837",157
"ASV_3935",816,"9837",157
"ASV_152",817,"9837",157
"ASV_2707",818,"9837",157
"ASV_9959",819,"9837",157
"ASV_941",820,"9837",157
"ASV_2616",821,"9837",157
"ASV_55",822,"9837",157
"ASV_3775",823,"9837",157
"ASV_966",824,"9837",157
"ASV_2949",825,"9837",157
"ASV_4131",826,"9837",157
"ASV_511",827,"9837",157
"ASV_156",828,"9837",157
"ASV_2738",829,"9837",157
"ASV_3190",830,"9837",157
"ASV_5057",831,"9837",157
"ASV_2498",832,"9837",157
"ASV_223",833,"9837",157
"ASV_550",834,"9837",157
"ASV_2277",835,"9837",157
"ASV_64",836,"9837",157
"ASV_209",837,"9837",157
"ASV_1298",838,"9837",157
"ASV_9580",839,"9837",157
"ASV_9621",840,"9837",157
"ASV_8041",841,"9837",157
"ASV_7697",842,"9837",157
"ASV_12235",843,"9837",157
"ASV_10934",844,"9837",157
"ASV_12000",845,"9837",157
"ASV_7159",846,"9837",157
"ASV_663",847,"9837",157
"ASV_11001",848,"9837",157
"ASV_7482",849,"9870",158
"ASV_8563",850,"9870",158
"ASV_1644",851,"9870",158
"ASV_196",852,"9870",158
"ASV_7494",853,"9870",158
"ASV_10524",854,"9870",158
"ASV_400",855,"9870",158
"ASV_844",856,"9870",158
"ASV_3720",857,"9870",158
"ASV_1003",858,"9870",158
"ASV_1481",859,"9870",158
"ASV_2345",860,"9870",158
"ASV_2401",861,"9870",158
"ASV_565",862,"9870",158
"ASV_688",863,"9870",158
"ASV_1931",864,"9870",158
"ASV_2012",865,"9870",158
"ASV_2556",866,"9870",158
"ASV_9925",867,"9870",158
"ASV_6133",868,"9870",158
"ASV_9581",869,"9870",158
"ASV_1566",870,"9870",158
"ASV_8262",871,"9870",158
"ASV_4360",872,"9870",158
"ASV_3466",873,"9870",158
"ASV_519",874,"9870",158
"ASV_10562",875,"9870",158
"ASV_2347",876,"9870",158
"ASV_11985",877,"9870",158
"ASV_2857",878,"9870",158
"ASV_202",879,"9870",158
"ASV_4794",880,"9870",158
"ASV_11420",881,"9870",158
"ASV_9124",882,"9870",158
"ASV_9623",883,"9870",158
