"igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
2,0.254129606099111,2.06864786124155,2
1,0.286123032904149,0,1
1,0.205549845837616,0,1
2,0.267737617135207,0.176910626373926,2
5,0.300751879699248,691.552746333755,5
4,0.2389486260454,226.580585570117,4
3,0.8,5,3
4,1,6,4
3,0.299850074962519,4.22552103283287,3
2,0.302571860816944,1.60043777242501,2
1,0.278164116828929,0,1
5,0.571428571428571,9.25,5
5,0.571428571428571,15.25,5
4,0.521739130434783,4.25,4
5,0.571428571428571,9.25,5
1,1,0,1
4,0.75,2,4
4,0.75,2,4
4,0.75,2,4
3,0.260078023407022,0.719444490483897,3
8,0.243013365735115,568.466793179266,8
2,0.234466588511137,199,2
5,0.30441400304414,287.918886180231,5
1,0.272851296043656,0,1
1,0.363636363636364,0,1
1,0.666666666666667,0,1
1,0.666666666666667,0,1
2,0.192492781520693,199,2
2,0.15255530129672,199,2
2,0.226500566251416,591,2
2,0.156862745098039,199,2
1,0.237812128418549,0,1
1,0.237812128418549,0,1
3,0.8,1.5,3
3,0.8,1.5,3
1,1,0,1
1,0.538461538461538,0,1
1,0.538461538461538,0,1
1,0.538461538461538,0,1
1,0.538461538461538,0,1
1,0.538461538461538,0,1
1,0.538461538461538,0,1
1,0.538461538461538,0,1
3,0.8,1.5,3
3,0.8,1.5,3
4,0.249687890137328,723.67270686927,4
1,1,0,1
2,0.6,0.2,2
2,0.6,0.2,2
2,0.6,0.2,2
2,0.6,0.2,2
2,0.6,0.2,2
1,1,0,1
2,0.2389486260454,396,2
1,0.16220600162206,0,1
2,0.666666666666667,0.333333333333333,2
2,0.666666666666667,0.333333333333333,2
2,0.666666666666667,0.333333333333333,2
2,0.203045685279188,0.166666666666667,2
4,0.204290091930541,13.7679518445382,4
1,1,0,1
2,0.202224469160768,199,2
2,1,1,2
1,0.444444444444444,0,1
2,0.571428571428571,0.142857142857143,2
2,0.571428571428571,0.142857142857143,2
2,0.571428571428571,0.142857142857143,2
2,0.571428571428571,0.142857142857143,2
2,0.571428571428571,0.142857142857143,2
2,0.571428571428571,0.142857142857143,2
2,0.571428571428571,0.142857142857143,2
3,1,3,3
5,1,10,5
1,1,0,1
1,1,0,1
2,0.217155266015201,784,2
1,1,0,1
1,0.152322924600152,0,1
3,0.203458799593082,33.9466829870415,3
3,0.203458799593082,33.9466829870415,3
1,1,0,1
3,1,3,3
2,0.413793103448276,11,2
1,1,0,1
1,1,0,1
1,0.666666666666667,0,1
1,0.666666666666667,0,1
2,0.666666666666667,0.333333333333333,2
2,0.666666666666667,0.333333333333333,2
2,0.666666666666667,0.333333333333333,2
1,0.255427841634738,0,1
1,0.255427841634738,0,1
1,0.255427841634738,0,1
1,1,0,1
1,0.666666666666667,0,1
1,0.666666666666667,0,1
1,1,0,1
1,0.538461538461538,0,1
1,0.538461538461538,0,1
1,0.538461538461538,0,1
1,0.538461538461538,0,1
1,0.538461538461538,0,1
1,0.538461538461538,0,1
1,0.538461538461538,0,1
1,0.666666666666667,0,1
1,0.666666666666667,0,1
1,1,0,1
1,1,0,1
4,1,6,4
1,1,0,1
1,1,0,1
1,0.167926112510495,0,1
1,0.167926112510495,0,1
1,1,0,1
1,1,0,1
1,1,0,1
34,0.364963503649635,463.893847140042,34
1,0.245098039215686,0,1
14,0.3125,63.0344893533089,14
3,0.268096514745308,0.884437045108213,3
16,0.317460317460317,65.7408443241107,16
43,0.380228136882129,764.786442666867,43
17,0.29673590504451,270.713027426159,17
10,0.294117647058824,162.69845544587,10
37,0.367647058823529,601.430721981204,37
5,0.282485875706215,3.2698986820472,5
64,0.429184549356223,2708.51567329694,64
1,1,0,1
8,0.304878048780488,13.2411457104369,8
35,0.364963503649635,472.435793301958,35
3,0.294985250737463,20.481906277668,3
21,0.336700336700337,171.260141040782,21
49,0.4,1953.56734374913,49
3,0.258397932816537,200.106209054829,3
29,0.337837837837838,320.945122140357,29
16,0.301204819277108,404.761482835804,16
1,0.244498777506112,0,1
1,0.5,0,1
2,0.292397660818713,0.42107094026359,2
1,0.571428571428571,0,1
5,0.29940119760479,5.65160404020417,5
28,0.338983050847458,455.062205882718,28
41,0.384615384615385,1875.30240943388,41
34,0.37593984962406,861.546735976734,34
4,0.5,2.95,4
24,0.342465753424658,177.745904127583,24
1,1,0,1
3,0.666666666666667,0.75,3
26,0.332225913621262,209.548725322073,26
4,0.5,2.95,4
26,0.333333333333333,278.144324093899,26
17,0.304878048780488,1258.46999143731,17
29,0.354609929078014,660.319408786873,29
17,0.316455696202532,74.1924824752042,17
2,0.25706940874036,0.310623171408534,2
34,0.374531835205993,911.94241136844,34
5,0.545454545454545,13.95,5
2,1,1,2
6,0.29940119760479,5.30528314439895,6
1,0.161550888529887,0,1
40,0.36231884057971,796.260166091946,40
1,0.132450331125828,0,1
3,0.276243093922652,1.03854560129015,3
2,0.185528756957328,396,2
13,0.311526479750779,441.552442571448,13
2,0.666666666666667,0.333333333333333,2
1,1,0,1
1,0.190114068441065,0,1
7,1,21,7
1,0.273224043715847,0,1
50,0.4,1380.82778632235,50
2,0.666666666666667,0.333333333333333,2
19,0.324675324675325,941.511858730655,19
5,0.292397660818713,36.0887554464319,5
13,0.31055900621118,57.5008519987435,13
1,1,0,1
8,0.265957446808511,14.7288490154227,8
3,0.277008310249307,13.4359295957503,3
45,0.386100386100386,840.528576546584,45
5,0.857142857142857,5,5
1,1,0,1
1,0.571428571428571,0,1
24,0.33112582781457,204.636468960477,24
2,0.193423597678917,199,2
9,0.289855072463768,937.531224605216,9
3,0.8,1.5,3
1,0.195694716242661,0,1
6,0.253807106598985,210.767649146011,6
1,0.195694716242661,0,1
1,1,0,1
1,0.375,0,1
2,0.268096514745308,0.26608982900701,2
2,0.252525252525253,396,2
1,0.666666666666667,0,1
2,0.666666666666667,3,2
12,0.306748466257669,211.868116253008,12
7,0.888888888888889,10.5,7
1,0.6,0,1
1,0.555555555555556,0,1
17,0.316455696202532,97.8948582726948,17
3,0.241545893719807,60.132282159689,3
2,0.666666666666667,0.333333333333333,2
1,0.571428571428571,0,1
1,1,0,1
1,1,0,1
1,0.6,0,1
1,0.168350168350168,0,1
2,0.273972602739726,975,2
1,0.571428571428571,0,1
3,0.240384615384615,29.4489810879236,3
1,1,0,1
3,0.179533213644524,593,3
11,0.311526479750779,699.733509158611,11
1,0.5,0,1
2,0.4,0.2,2
1,0.555555555555556,0,1
6,0.252525252525253,485.263908707393,6
22,0.327868852459016,172.809539927543,22
2,0.666666666666667,0.333333333333333,2
1,0.193050193050193,0,1
4,0.288184438040346,2.46464114765259,4
1,1,0,1
1,0.6,0,1
1,0.3,0,1
1,0.555555555555556,0,1
1,1,0,1
6,0.253807106598985,210.767649146011,6
5,0.6,22.95,5
8,0.273972602739726,9.44814672434279,8
1,1,0,1
2,1,1,2
3,0.8,1.5,3
34,0.342465753424658,934.065948983026,34
1,1,0,1
2,1,1,2
1,1,0,1
3,0.237529691211401,403.364357160681,3
3,0.666666666666667,0.75,3
7,1,21,7
2,1,1,2
7,0.888888888888889,10.5,7
2,0.666666666666667,0.333333333333333,2
3,0.8,1.5,3
1,0.6,0,1
1,1,0,1
1,0.6,0,1
1,1,0,1
2,0.666666666666667,0.333333333333333,2
1,0.571428571428571,0,1
1,1,0,1
1,0.571428571428571,0,1
2,0.256410256410256,0.317246322845763,2
1,0.571428571428571,0,1
1,1,0,1
3,0.200803212851406,4.54181288952256,3
1,0.555555555555556,0,1
1,0.666666666666667,0,1
1,0.555555555555556,0,1
5,0.201612903225806,401.541812889523,5
1,1,0,1
1,0.6,0,1
1,0.135685210312076,0,1
3,0.199203187250996,9.3169555232822,3
1,1,0,1
9,0.285714285714286,14.6148775113037,9
1,1,0,1
3,0.666666666666667,0.75,3
3,0.8,1.5,3
5,0.857142857142857,5,5
1,0.571428571428571,0,1
3,0.666666666666667,0.75,3
