"source","target","correlation","direct","cor"
"fun_ASV_2746","bac_ASV_2739",1,"undirected","+"
"fun_ASV_1","bac_ASV_381",-0.817204779861501,"undirected","-"
"fun_ASV_60","bac_ASV_381",-0.847810953400452,"undirected","-"
"fun_ASV_65","bac_ASV_381",-0.871589085072231,"undirected","-"
"fun_ASV_108","bac_ASV_381",0.824804883613957,"undirected","+"
"fun_ASV_261","bac_ASV_381",0.822529855646023,"undirected","+"
"fun_ASV_300","bac_ASV_381",0.803130655367308,"undirected","+"
"fun_ASV_341","bac_ASV_381",0.816301740483916,"undirected","+"
"fun_ASV_1","bac_ASV_551",-0.898961936439789,"undirected","-"
"fun_ASV_60","bac_ASV_551",-0.804354922099156,"undirected","-"
"fun_ASV_65","bac_ASV_551",-0.8598798490911,"undirected","-"
"fun_ASV_78","bac_ASV_551",0.826609442060086,"undirected","+"
"fun_ASV_41","bac_ASV_551",-0.854482264161133,"undirected","-"
"fun_ASV_108","bac_ASV_551",0.875860390284183,"undirected","+"
"fun_ASV_277","bac_ASV_551",0.817887038091101,"undirected","+"
"fun_ASV_337","bac_ASV_1063",0.996108949416342,"undirected","+"
"fun_ASV_438","bac_ASV_1063",0.889252062561134,"undirected","+"
"fun_ASV_477","bac_ASV_1063",0.833411114786589,"undirected","+"
"fun_ASV_753","bac_ASV_1063",0.809669193149048,"undirected","+"
"fun_ASV_958","bac_ASV_1063",0.833411114786589,"undirected","+"
"fun_ASV_713","bac_ASV_1063",0.838054073643339,"undirected","+"
"fun_ASV_1021","bac_ASV_1063",0.833411114786589,"undirected","+"
"fun_ASV_1197","bac_ASV_5409",1,"undirected","+"
"fun_ASV_1674","bac_ASV_5409",1,"undirected","+"
"fun_ASV_1077","bac_ASV_5409",1,"undirected","+"
"fun_ASV_668","bac_ASV_5409",1,"undirected","+"
"fun_ASV_1418","bac_ASV_5409",1,"undirected","+"
"fun_ASV_1474","bac_ASV_5409",1,"undirected","+"
"fun_ASV_284","bac_ASV_3046",0.838054073643339,"undirected","+"
"fun_ASV_507","bac_ASV_3046",0.878871688289992,"undirected","+"
"fun_ASV_776","bac_ASV_3046",0.833411114786589,"undirected","+"
"fun_ASV_1379","bac_ASV_3046",0.885791937804087,"undirected","+"
"fun_ASV_2113","bac_ASV_3046",0.838054073643339,"undirected","+"
"fun_ASV_1772","bac_ASV_3046",0.816589442663142,"undirected","+"
"fun_ASV_683","bac_ASV_4022",0.805147478525211,"undirected","+"
"fun_ASV_700","bac_ASV_4022",0.826901586506057,"undirected","+"
"fun_ASV_877","bac_ASV_4022",0.816589442663142,"undirected","+"
"fun_ASV_466","bac_ASV_4022",0.889252062561134,"undirected","+"
"fun_ASV_722","bac_ASV_4022",0.878871688289992,"undirected","+"
"fun_ASV_3040","bac_ASV_4022",0.889252062561134,"undirected","+"
"fun_ASV_514","bac_ASV_3178",1,"undirected","+"
"fun_ASV_729","bac_ASV_3178",1,"undirected","+"
"fun_ASV_1413","bac_ASV_3178",1,"undirected","+"
"fun_ASV_687","bac_ASV_3178",1,"undirected","+"
"fun_ASV_537","bac_ASV_3178",1,"undirected","+"
"fun_ASV_514","bac_ASV_2997",1,"undirected","+"
"fun_ASV_729","bac_ASV_2997",1,"undirected","+"
"fun_ASV_1413","bac_ASV_2997",1,"undirected","+"
"fun_ASV_687","bac_ASV_2997",1,"undirected","+"
"fun_ASV_537","bac_ASV_2997",1,"undirected","+"
"fun_ASV_7","bac_ASV_2002",1,"undirected","+"
"fun_ASV_36","bac_ASV_2002",1,"undirected","+"
"fun_ASV_1496","bac_ASV_2002",1,"undirected","+"
"fun_ASV_2364","bac_ASV_2002",1,"undirected","+"
"fun_ASV_2559","bac_ASV_2002",1,"undirected","+"
"fun_ASV_77","bac_ASV_8479",1,"undirected","+"
"fun_ASV_1002","bac_ASV_8479",1,"undirected","+"
"fun_ASV_738","bac_ASV_8479",1,"undirected","+"
"fun_ASV_1242","bac_ASV_8479",1,"undirected","+"
"fun_ASV_1642","bac_ASV_8479",1,"undirected","+"
"fun_ASV_514","bac_ASV_3123",1,"undirected","+"
"fun_ASV_729","bac_ASV_3123",1,"undirected","+"
"fun_ASV_1413","bac_ASV_3123",1,"undirected","+"
"fun_ASV_687","bac_ASV_3123",1,"undirected","+"
"fun_ASV_537","bac_ASV_3123",1,"undirected","+"
"fun_ASV_700","bac_ASV_3662",0.865066275114029,"undirected","+"
"fun_ASV_466","bac_ASV_3662",0.823509692177237,"undirected","+"
"fun_ASV_1540","bac_ASV_3662",0.810178110929054,"undirected","+"
"fun_ASV_722","bac_ASV_3662",0.809669193149048,"undirected","+"
"fun_ASV_3040","bac_ASV_3662",0.823509692177237,"undirected","+"
"fun_ASV_514","bac_ASV_555",1,"undirected","+"
"fun_ASV_729","bac_ASV_555",1,"undirected","+"
"fun_ASV_1413","bac_ASV_555",1,"undirected","+"
"fun_ASV_687","bac_ASV_555",1,"undirected","+"
"fun_ASV_537","bac_ASV_555",1,"undirected","+"
"fun_ASV_700","bac_ASV_2731",0.850931205259224,"undirected","+"
"fun_ASV_466","bac_ASV_2731",0.889252062561134,"undirected","+"
"fun_ASV_1540","bac_ASV_2731",0.828741930164745,"undirected","+"
"fun_ASV_722","bac_ASV_2731",0.878871688289992,"undirected","+"
"fun_ASV_3040","bac_ASV_2731",0.889252062561134,"undirected","+"
"fun_ASV_77","bac_ASV_3680",1,"undirected","+"
"fun_ASV_1002","bac_ASV_3680",1,"undirected","+"
"fun_ASV_738","bac_ASV_3680",1,"undirected","+"
"fun_ASV_1242","bac_ASV_3680",1,"undirected","+"
"fun_ASV_1642","bac_ASV_3680",1,"undirected","+"
"fun_ASV_940","bac_ASV_6394",1,"undirected","+"
"fun_ASV_1222","bac_ASV_6394",1,"undirected","+"
"fun_ASV_1951","bac_ASV_6394",1,"undirected","+"
"fun_ASV_212","bac_ASV_6394",1,"undirected","+"
"fun_ASV_1503","bac_ASV_6394",1,"undirected","+"
"fun_ASV_77","bac_ASV_3679",1,"undirected","+"
"fun_ASV_1002","bac_ASV_3679",1,"undirected","+"
"fun_ASV_738","bac_ASV_3679",1,"undirected","+"
"fun_ASV_1242","bac_ASV_3679",1,"undirected","+"
"fun_ASV_1642","bac_ASV_3679",1,"undirected","+"
"fun_ASV_700","bac_ASV_5442",0.833969121433459,"undirected","+"
"fun_ASV_466","bac_ASV_5442",0.809669193149048,"undirected","+"
"fun_ASV_1540","bac_ASV_5442",0.820786007635163,"undirected","+"
"fun_ASV_722","bac_ASV_5442",0.806209068392001,"undirected","+"
"fun_ASV_3040","bac_ASV_5442",0.809669193149048,"undirected","+"
"fun_ASV_7","bac_ASV_3744",1,"undirected","+"
"fun_ASV_36","bac_ASV_3744",1,"undirected","+"
"fun_ASV_1496","bac_ASV_3744",1,"undirected","+"
"fun_ASV_2364","bac_ASV_3744",1,"undirected","+"
"fun_ASV_2559","bac_ASV_3744",1,"undirected","+"
"fun_ASV_60","bac_ASV_584",-0.847302212908099,"undirected","-"
"fun_ASV_65","bac_ASV_584",-0.850846173783533,"undirected","-"
"fun_ASV_108","bac_ASV_584",0.856054815485294,"undirected","+"
"fun_ASV_277","bac_ASV_584",0.815933303959768,"undirected","+"
"fun_ASV_277","bac_ASV_1864",0.807950191570881,"undirected","+"
"fun_ASV_2203","bac_ASV_1864",0.822371914952391,"undirected","+"
"fun_ASV_2058","bac_ASV_1864",0.809816618540904,"undirected","+"
"fun_ASV_1350","bac_ASV_1864",0.809731452168274,"undirected","+"
"fun_ASV_477","bac_ASV_1832",0.994459833795014,"undirected","+"
"fun_ASV_958","bac_ASV_1832",0.994459833795014,"undirected","+"
"fun_ASV_713","bac_ASV_1832",1,"undirected","+"
"fun_ASV_1021","bac_ASV_1832",0.994459833795014,"undirected","+"
"fun_ASV_700","bac_ASV_3002",0.910298498649403,"undirected","+"
"fun_ASV_319","bac_ASV_3002",0.875411563532945,"undirected","+"
"fun_ASV_1641","bac_ASV_3002",0.828315093491537,"undirected","+"
"fun_ASV_142","bac_ASV_3002",0.893336414823637,"undirected","+"
"fun_ASV_174","bac_ASV_1313",0.835371865606063,"undirected","+"
"fun_ASV_337","bac_ASV_1313",0.875411563532945,"undirected","+"
"fun_ASV_753","bac_ASV_1313",0.990769230769231,"undirected","+"
"fun_ASV_1533","bac_ASV_1313",0.978461538461539,"undirected","+"
"fun_ASV_426","bac_ASV_11163",1,"undirected","+"
"fun_ASV_766","bac_ASV_11163",1,"undirected","+"
"fun_ASV_1498","bac_ASV_11163",1,"undirected","+"
"fun_ASV_1243","bac_ASV_11163",1,"undirected","+"
"fun_ASV_68","bac_ASV_6508",0.813960230946398,"undirected","+"
"fun_ASV_678","bac_ASV_6508",0.816279205963339,"undirected","+"
"fun_ASV_1187","bac_ASV_6508",0.825555106031104,"undirected","+"
"fun_ASV_1649","bac_ASV_6508",0.823236131014163,"undirected","+"
"fun_ASV_65","bac_ASV_341",-0.841421868788646,"undirected","-"
"fun_ASV_108","bac_ASV_341",0.830941757683821,"undirected","+"
"fun_ASV_277","bac_ASV_341",0.820890700709411,"undirected","+"
"fun_ASV_1616","bac_ASV_1442",1,"undirected","+"
"fun_ASV_1931","bac_ASV_1442",1,"undirected","+"
"fun_ASV_1921","bac_ASV_1442",1,"undirected","+"
"fun_ASV_466","bac_ASV_2787",0.833411114786589,"undirected","+"
"fun_ASV_1705","bac_ASV_2787",1,"undirected","+"
"fun_ASV_3040","bac_ASV_2787",0.833411114786589,"undirected","+"
"fun_ASV_833","bac_ASV_1968",1,"undirected","+"
"fun_ASV_1330","bac_ASV_1968",1,"undirected","+"
"fun_ASV_1613","bac_ASV_1968",1,"undirected","+"
"fun_ASV_1616","bac_ASV_1841",1,"undirected","+"
"fun_ASV_1931","bac_ASV_1841",1,"undirected","+"
"fun_ASV_1921","bac_ASV_1841",1,"undirected","+"
"fun_ASV_1637","bac_ASV_2210",0.823236131014163,"undirected","+"
"fun_ASV_1103","bac_ASV_2210",0.890509400852676,"undirected","+"
"fun_ASV_3223","bac_ASV_2210",0.813847509649415,"undirected","+"
"fun_ASV_833","bac_ASV_1360",1,"undirected","+"
"fun_ASV_1330","bac_ASV_1360",1,"undirected","+"
"fun_ASV_1613","bac_ASV_1360",1,"undirected","+"
"fun_ASV_833","bac_ASV_15675",1,"undirected","+"
"fun_ASV_1330","bac_ASV_15675",1,"undirected","+"
"fun_ASV_1613","bac_ASV_15675",1,"undirected","+"
"fun_ASV_877","bac_ASV_3977",0.838054073643339,"undirected","+"
"fun_ASV_855","bac_ASV_3977",0.838054073643339,"undirected","+"
"fun_ASV_722","bac_ASV_3977",0.838054073643339,"undirected","+"
"fun_ASV_833","bac_ASV_24843",1,"undirected","+"
"fun_ASV_1330","bac_ASV_24843",1,"undirected","+"
"fun_ASV_1613","bac_ASV_24843",1,"undirected","+"
"fun_ASV_1616","bac_ASV_6409",1,"undirected","+"
"fun_ASV_1931","bac_ASV_6409",1,"undirected","+"
"fun_ASV_1921","bac_ASV_6409",1,"undirected","+"
"fun_ASV_1616","bac_ASV_2707",1,"undirected","+"
"fun_ASV_1931","bac_ASV_2707",1,"undirected","+"
"fun_ASV_1921","bac_ASV_2707",1,"undirected","+"
"fun_ASV_90","bac_ASV_4494",0.990769230769231,"undirected","+"
"fun_ASV_419","bac_ASV_4494",0.837350191205426,"undirected","+"
"fun_ASV_855","bac_ASV_4494",0.802748943634954,"undirected","+"
"fun_ASV_753","bac_ASV_366",0.802623505238299,"undirected","+"
"fun_ASV_1533","bac_ASV_366",0.815243371672863,"undirected","+"
"fun_ASV_41","bac_ASV_1309",-0.81344084897568,"undirected","-"
"fun_ASV_558","bac_ASV_1309",0.82423427674591,"undirected","+"
"fun_ASV_442","bac_ASV_4793",1,"undirected","+"
"fun_ASV_1827","bac_ASV_4793",1,"undirected","+"
"fun_ASV_442","bac_ASV_10753",1,"undirected","+"
"fun_ASV_1827","bac_ASV_10753",1,"undirected","+"
"fun_ASV_60","bac_ASV_2017",-0.853745575743902,"undirected","-"
"fun_ASV_65","bac_ASV_2017",-0.888943763654437,"undirected","-"
"fun_ASV_685","bac_ASV_1225",0.838054073643339,"undirected","+"
"fun_ASV_706","bac_ASV_1225",0.833411114786589,"undirected","+"
"fun_ASV_753","bac_ASV_1129",0.877787837983353,"undirected","+"
"fun_ASV_1533","bac_ASV_1129",0.877787837983353,"undirected","+"
"fun_ASV_1204","bac_ASV_2041",0.838054073643339,"undirected","+"
"fun_ASV_1859","bac_ASV_2041",0.838054073643339,"undirected","+"
"fun_ASV_753","bac_ASV_1410",0.835371865606063,"undirected","+"
"fun_ASV_1533","bac_ASV_1410",0.843327788135644,"undirected","+"
"fun_ASV_1870","bac_ASV_18487",1,"undirected","+"
"fun_ASV_2437","bac_ASV_18487",1,"undirected","+"
"fun_ASV_442","bac_ASV_3612",1,"undirected","+"
"fun_ASV_1827","bac_ASV_3612",1,"undirected","+"
"fun_ASV_753","bac_ASV_1934",0.831393904341272,"undirected","+"
"fun_ASV_1533","bac_ASV_1934",0.839349826870854,"undirected","+"
"fun_ASV_1870","bac_ASV_19767",1,"undirected","+"
"fun_ASV_2437","bac_ASV_19767",1,"undirected","+"
"fun_ASV_325","bac_ASV_1173",1,"undirected","+"
"fun_ASV_2177","bac_ASV_1173",1,"undirected","+"
"fun_ASV_325","bac_ASV_3661",1,"undirected","+"
"fun_ASV_2177","bac_ASV_3661",1,"undirected","+"
"fun_ASV_325","bac_ASV_8945",1,"undirected","+"
"fun_ASV_2177","bac_ASV_8945",1,"undirected","+"
"fun_ASV_442","bac_ASV_1213",1,"undirected","+"
"fun_ASV_1827","bac_ASV_1213",1,"undirected","+"
"fun_ASV_685","bac_ASV_3019",1,"undirected","+"
"fun_ASV_706","bac_ASV_3019",0.994459833795014,"undirected","+"
"fun_ASV_993","bac_ASV_4817",0.894749921809118,"undirected","+"
"fun_ASV_3223","bac_ASV_4817",0.817026601483983,"undirected","+"
"fun_ASV_325","bac_ASV_5584",1,"undirected","+"
"fun_ASV_2177","bac_ASV_5584",1,"undirected","+"
"fun_ASV_442","bac_ASV_16404",1,"undirected","+"
"fun_ASV_1827","bac_ASV_16404",1,"undirected","+"
"fun_ASV_685","bac_ASV_1205",0.833411114786589,"undirected","+"
"fun_ASV_706","bac_ASV_1205",0.838054073643339,"undirected","+"
"fun_ASV_685","bac_ASV_2881",1,"undirected","+"
"fun_ASV_706","bac_ASV_2881",0.994459833795014,"undirected","+"
"fun_ASV_685","bac_ASV_3133",0.833411114786589,"undirected","+"
"fun_ASV_706","bac_ASV_3133",0.838054073643339,"undirected","+"
"fun_ASV_700","bac_ASV_3085",0.81038961038961,"undirected","+"
"fun_ASV_142","bac_ASV_3085",0.815584415584416,"undirected","+"
"fun_ASV_1870","bac_ASV_27855",1,"undirected","+"
"fun_ASV_2437","bac_ASV_27855",1,"undirected","+"
"fun_ASV_442","bac_ASV_5564",1,"undirected","+"
"fun_ASV_1827","bac_ASV_5564",1,"undirected","+"
"fun_ASV_961","bac_ASV_4514",0.994459833795014,"undirected","+"
"fun_ASV_1125","bac_ASV_4514",1,"undirected","+"
"fun_ASV_325","bac_ASV_3767",1,"undirected","+"
"fun_ASV_2177","bac_ASV_3767",1,"undirected","+"
"fun_ASV_965","bac_ASV_585",0.802597402597403,"undirected","+"
"fun_ASV_1169","bac_ASV_3962",0.838054073643339,"undirected","+"
"fun_ASV_277","bac_ASV_448",0.823738300038283,"undirected","+"
"fun_ASV_1169","bac_ASV_3817",0.854650814990662,"undirected","+"
"fun_ASV_65","bac_ASV_526",-0.853130016051365,"undirected","-"
"fun_ASV_1352","bac_ASV_1087",1,"undirected","+"
"fun_ASV_559","bac_ASV_1215",0.994459833795014,"undirected","+"
"fun_ASV_1238","bac_ASV_1226",1,"undirected","+"
"fun_ASV_785","bac_ASV_625",0.838054073643339,"undirected","+"
"fun_ASV_303","bac_ASV_2058",0.809669193149048,"undirected","+"
"fun_ASV_559","bac_ASV_470",0.833411114786589,"undirected","+"
"fun_ASV_3223","bac_ASV_2877",0.833411114786589,"undirected","+"
"fun_ASV_759","bac_ASV_1211",0.994459833795014,"undirected","+"
"fun_ASV_407","bac_ASV_2221",1,"undirected","+"
"fun_ASV_142","bac_ASV_1284",0.834268768900646,"undirected","+"
"fun_ASV_1072","bac_ASV_1276",1,"undirected","+"
"fun_ASV_759","bac_ASV_2268",0.838054073643339,"undirected","+"
"fun_ASV_507","bac_ASV_1267",0.803548175487737,"undirected","+"
"fun_ASV_1238","bac_ASV_1330",1,"undirected","+"
"fun_ASV_530","bac_ASV_2713",0.994459833795014,"undirected","+"
"fun_ASV_1043","bac_ASV_1954",0.994459833795014,"undirected","+"
"fun_ASV_1238","bac_ASV_22027",1,"undirected","+"
"fun_ASV_1352","bac_ASV_7355",1,"undirected","+"
"fun_ASV_1346","bac_ASV_2193",0.816589442663142,"undirected","+"
"fun_ASV_785","bac_ASV_1853",0.838054073643339,"undirected","+"
"fun_ASV_980","bac_ASV_2743",0.813847509649415,"undirected","+"
"fun_ASV_980","bac_ASV_1860",0.838054073643339,"undirected","+"
"fun_ASV_303","bac_ASV_1904",0.889252062561134,"undirected","+"
"fun_ASV_1352","bac_ASV_4672",1,"undirected","+"
"fun_ASV_142","bac_ASV_3791",0.813847509649415,"undirected","+"
"fun_ASV_997","bac_ASV_633",1,"undirected","+"
"fun_ASV_877","bac_ASV_3005",0.98443579766537,"undirected","+"
"fun_ASV_287","bac_ASV_3189",0.994459833795014,"undirected","+"
"fun_ASV_965","bac_ASV_2258",0.898990442765559,"undirected","+"
"fun_ASV_407","bac_ASV_3152",1,"undirected","+"
"fun_ASV_507","bac_ASV_6654",0.886268879896235,"undirected","+"
"fun_ASV_559","bac_ASV_3063",1,"undirected","+"
"fun_ASV_2343","bac_ASV_2772",1,"undirected","+"
"fun_ASV_1352","bac_ASV_2694",1,"undirected","+"
"fun_ASV_915","bac_ASV_2737",0.994459833795014,"undirected","+"
"fun_ASV_760","bac_ASV_2190",0.813847509649415,"undirected","+"
"fun_ASV_1352","bac_ASV_2097",1,"undirected","+"
"fun_ASV_759","bac_ASV_2046",0.994459833795014,"undirected","+"
"fun_ASV_1286","bac_ASV_3086",1,"undirected","+"
"fun_ASV_407","bac_ASV_3985",1,"undirected","+"
"fun_ASV_857","bac_ASV_4802",0.849297688508902,"undirected","+"
"fun_ASV_414","bac_ASV_4594",1,"undirected","+"
"fun_ASV_530","bac_ASV_4633",0.994459833795014,"undirected","+"
"fun_ASV_1072","bac_ASV_3599",1,"undirected","+"
"fun_ASV_17","bac_ASV_648",0.833817962068024,"undirected","+"
"fun_ASV_71","bac_ASV_648",0.884352096370271,"undirected","+"
"fun_ASV_38","bac_ASV_648",0.820890700709411,"undirected","+"
"fun_ASV_78","bac_ASV_648",0.865944702191798,"undirected","+"
"fun_ASV_37","bac_ASV_648",0.855554916761575,"undirected","+"
"fun_ASV_91","bac_ASV_648",0.864131205433281,"undirected","+"
"fun_ASV_73","bac_ASV_648",0.87047844408809,"undirected","+"
"fun_ASV_119","bac_ASV_648",0.909433510868167,"undirected","+"
"fun_ASV_106","bac_ASV_648",0.82423427674591,"undirected","+"
"fun_ASV_343","bac_ASV_648",0.831895310979163,"undirected","+"
"fun_ASV_275","bac_ASV_648",0.846902986227371,"undirected","+"
"fun_ASV_233","bac_ASV_648",0.897357274258069,"undirected","+"
"fun_ASV_261","bac_ASV_648",0.82967476702146,"undirected","+"
"fun_ASV_198","bac_ASV_648",0.861410960295505,"undirected","+"
"fun_ASV_351","bac_ASV_648",0.847194445262276,"undirected","+"
"fun_ASV_177","bac_ASV_648",0.870417977204773,"undirected","+"
"fun_ASV_253","bac_ASV_648",0.835118208652178,"undirected","+"
"fun_ASV_281","bac_ASV_648",0.90493488249991,"undirected","+"
"fun_ASV_479","bac_ASV_648",0.854156973261438,"undirected","+"
"fun_ASV_381","bac_ASV_648",0.882494213814871,"undirected","+"
"fun_ASV_309","bac_ASV_648",0.855917956322947,"undirected","+"
"fun_ASV_366","bac_ASV_648",0.902001980646568,"undirected","+"
"fun_ASV_584","bac_ASV_648",0.862986446983174,"undirected","+"
"fun_ASV_513","bac_ASV_648",0.832331384819078,"undirected","+"
"fun_ASV_510","bac_ASV_648",0.899494392224359,"undirected","+"
"fun_ASV_592","bac_ASV_648",0.862317708674764,"undirected","+"
"fun_ASV_278","bac_ASV_648",0.869489035927073,"undirected","+"
"fun_ASV_488","bac_ASV_648",0.844407621429177,"undirected","+"
"fun_ASV_499","bac_ASV_648",0.850529979744404,"undirected","+"
"fun_ASV_341","bac_ASV_648",0.827686678430579,"undirected","+"
"fun_ASV_926","bac_ASV_648",0.917793982367466,"undirected","+"
"fun_ASV_589","bac_ASV_648",0.812955442643776,"undirected","+"
"fun_ASV_683","bac_ASV_648",0.814543891504871,"undirected","+"
"fun_ASV_557","bac_ASV_648",0.803534205210383,"undirected","+"
"fun_ASV_895","bac_ASV_648",0.903859863201968,"undirected","+"
"fun_ASV_637","bac_ASV_648",0.904788804479668,"undirected","+"
"fun_ASV_1460","bac_ASV_648",0.813752559265081,"undirected","+"
"fun_ASV_1147","bac_ASV_648",0.815613026819924,"undirected","+"
"fun_ASV_1024","bac_ASV_648",0.842432950191571,"undirected","+"
"fun_ASV_1212","bac_ASV_648",0.858341740594674,"undirected","+"
"fun_ASV_1271","bac_ASV_648",0.816539383098181,"undirected","+"
"fun_ASV_1558","bac_ASV_648",0.843390804597701,"undirected","+"
"fun_ASV_977","bac_ASV_648",0.829695837859092,"undirected","+"
"fun_ASV_1281","bac_ASV_648",0.842425589502592,"undirected","+"
"fun_ASV_1743","bac_ASV_648",0.877849507426372,"undirected","+"
"fun_ASV_435","bac_ASV_648",0.931034482758621,"undirected","+"
"fun_ASV_1922","bac_ASV_648",0.828484740503731,"undirected","+"
"fun_ASV_71","bac_ASV_501",0.857412799316975,"undirected","+"
"fun_ASV_78","bac_ASV_501",0.825141025125168,"undirected","+"
"fun_ASV_37","bac_ASV_501",0.845336562706876,"undirected","+"
"fun_ASV_73","bac_ASV_501",0.827861270262944,"undirected","+"
"fun_ASV_119","bac_ASV_501",0.847194445262276,"undirected","+"
"fun_ASV_69","bac_ASV_501",0.845336562706876,"undirected","+"
"fun_ASV_343","bac_ASV_501",0.832785038584489,"undirected","+"
"fun_ASV_198","bac_ASV_501",0.895867398707326,"undirected","+"
"fun_ASV_177","bac_ASV_501",0.841620797596077,"undirected","+"
"fun_ASV_479","bac_ASV_501",0.834208508917753,"undirected","+"
"fun_ASV_558","bac_ASV_501",0.823275862068966,"undirected","+"
"fun_ASV_366","bac_ASV_501",0.89178362659187,"undirected","+"
"fun_ASV_584","bac_ASV_501",0.868560094649373,"undirected","+"
"fun_ASV_513","bac_ASV_501",0.912220334701267,"undirected","+"
