"igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
2,0.583333333333333,0.166666666666667,2
2,0.583333333333333,0.166666666666667,2
2,0.583333333333333,0.166666666666667,2
2,0.583333333333333,0.166666666666667,2
2,0.583333333333333,0.166666666666667,2
2,0.583333333333333,0.166666666666667,2
4,0.311015118790497,38.4382710653414,4
5,0.322147651006711,94.0858971109589,5
2,0.272211720226843,19.4389609769536,2
1,0.246998284734134,0,1
4,0.305732484076433,20.2065220270767,4
2,0.267161410018553,2.26869149870015,2
4,0.311015118790497,38.4382710653414,4
2,0.298136645962733,6.16307534788475,2
5,0.303157894736842,89.4878291099652,5
3,0.304439746300211,12.294079651034,3
8,0.340425531914894,646.46069330003,8
5,0.328018223234624,138.602770169906,5
4,0.305732484076433,60.9261737967517,4
7,0.334106728538283,233.507504284392,7
6,0.326530612244898,153.853848299559,6
1,0.246998284734134,0,1
2,0.267161410018553,2.26869149870015,2
7,0.335664335664336,308.563412859645,7
7,0.335664335664336,327.91644666619,7
4,0.31236442516269,86.2089690027178,4
3,0.304439746300211,12.294079651034,3
1,0.246998284734134,0,1
4,0.311015118790497,38.4382710653414,4
4,0.305732484076433,20.2065220270767,4
2,0.267161410018553,2.26869149870015,2
4,0.311015118790497,38.4382710653414,4
4,0.320712694877506,81.1382361245715,4
5,0.31236442516269,54.3574000790761,5
4,0.305732484076433,20.2065220270767,4
5,0.313725490196078,98.3816508892663,5
3,0.304439746300211,701.163075347884,3
6,0.331034482758621,383.225316713183,6
4,0.320712694877506,81.1382361245715,4
4,0.311015118790497,38.4382710653414,4
4,0.311015118790497,38.4382710653414,4
3,0.304439746300211,12.294079651034,3
4,0.311015118790497,38.4382710653414,4
2,0.267161410018553,2.26869149870015,2
3,0.304439746300211,12.294079651034,3
5,0.313725490196078,98.3816508892663,5
1,0.246998284734134,0,1
4,0.311015118790497,38.4382710653414,4
4,0.311015118790497,38.4382710653414,4
3,0.249566724436742,23.4390946558127,3
4,0.311015118790497,38.4382710653414,4
3,0.304439746300211,12.294079651034,3
3,0.304439746300211,12.294079651034,3
3,0.304439746300211,12.294079651034,3
2,0.272211720226843,20.8911588534619,2
3,0.295687885010267,744.592546939395,3
1,0.253968253968254,0,1
3,0.30188679245283,17.3952179783365,3
1,0.253968253968254,0,1
5,0.323595505617978,151.766108008261,5
3,0.303157894736842,57.9881753842999,3
3,0.30188679245283,17.3952179783365,3
2,0.239600665557404,734.454991106906,2
3,0.239600665557404,14.1191414260028,3
4,0.253075571177504,452.365130427074,4
3,0.239600665557404,14.1191414260028,3
8,0.833333333333333,9.33333333333333,8
8,0.833333333333333,9.33333333333333,8
8,0.833333333333333,9.33333333333333,8
1,0.221879815100154,0,1
3,0.299376299376299,41.3042203078237,3
3,0.299376299376299,41.3042203078237,3
