"igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
7,0.242248062015504,64.956982948466,7
11,0.268240343347639,513.153265571054,11
6,0.325520833333333,434.504319276254,6
2,0.234082397003745,0.526398196124362,2
3,0.25,67.1585653577404,3
7,0.242248062015504,60.1112333130834,7
7,0.355113636363636,819.563443384143,7
7,0.241312741312741,626.275962262816,7
4,0.327225130890052,179.334856031427,4
3,0.234962406015038,3.71689170390152,3
3,0.241312741312741,27.6848874134202,3
5,0.332446808510638,265.366188185451,5
2,1,1,2
2,1,1,2
3,0.3125,81.631081465109,3
1,0.224014336917563,0,1
3,0.3125,81.631081465109,3
7,0.332446808510638,116.070528679778,7
5,0.330687830687831,56.8023190145814,5
5,0.330687830687831,56.8023190145814,5
5,0.330687830687831,56.8023190145814,5
6,0.332446808510638,113.172143839773,6
8,0.336021505376344,149.269416317036,8
1,0.233208955223881,0,1
5,0.330687830687831,56.8023190145814,5
3,0.320512820512821,19.3291965170435,3
4,0.327225130890052,30.5354997477866,4
7,0.334224598930481,115.965095488715,7
6,0.332446808510638,83.9134119033002,6
4,0.327225130890052,30.5354997477866,4
9,0.336021505376344,309.180389317497,9
5,0.330687830687831,56.8023190145814,5
1,0.227272727272727,0,1
1,0.227272727272727,0,1
2,0.260416666666667,20.8514929892733,2
2,0.299043062200957,31.8152959016253,2
2,0.299043062200957,31.8152959016253,2
3,0.323834196891192,132.177625961069,3
3,0.303398058252427,56.1571409900235,3
2,0.299043062200957,31.8152959016253,2
1,0.227272727272727,0,1
1,0.227272727272727,0,1
2,0.299043062200957,31.8152959016253,2
1,0.227272727272727,0,1
3,0.323834196891192,132.177625961069,3
3,0.234962406015038,40.218305341912,3
2,0.309405940594059,5.710943301269,2
2,0.309405940594059,5.710943301269,2
2,0.309405940594059,5.710943301269,2
3,0.315656565656566,14.3878978077034,3
2,0.309405940594059,5.710943301269,2
11,0.347222222222222,1231.68596850306,11
16,0.330687830687831,2137.45090984088,16
2,0.242248062015504,92.2432503842118,2
3,0.317258883248731,19.0899612917683,3
2,0.292056074766355,3.49035209912502,2
2,0.292056074766355,3.49035209912502,2
5,0.320512820512821,56.9827110725429,5
4,0.318877551020408,143.089961291768,4
3,0.317258883248731,19.0899612917683,3
6,0.6,50.5,6
5,0.384615384615385,8.33333333333333,5
1,0.286697247706422,0,1
1,0.286697247706422,0,1
2,0.288018433179723,32.5209561768431,2
2,0.310945273631841,9.72246195662275,2
1,0.286697247706422,0,1
1,0.286697247706422,0,1
1,0.286697247706422,0,1
1,0.286697247706422,0,1
5,1,10,5
3,1,3,3
3,1,3,3
2,1,1,2
6,0.875,7.5,6
6,0.875,7.5,6
2,1,1,2
5,0.857142857142857,5,5
5,0.857142857142857,5,5
1,0.164473684210526,0,1
1,0.164473684210526,0,1
1,0.164473684210526,0,1
2,0.405405405405405,2.75,2
2,0.405405405405405,2.75,2
2,0.405405405405405,2.75,2
2,0.405405405405405,2.75,2
3,0.666666666666667,11,3
4,0.75,2,4
4,0.75,2,4
4,0.75,2,4
2,0.454545454545455,8.16666666666666,2
1,0.384615384615385,0,1
3,1,3,3
3,1,3,3
1,0.666666666666667,0,1
1,0.666666666666667,0,1
4,0.204918032786885,248.5,4
2,1,1,2
5,0.230627306273063,127.590058307977,5
1,0.159033078880407,0,1
5,0.230627306273063,127.590058307977,5
3,0.8,1.5,3
3,0.8,1.5,3
3,0.615384615384615,13,3
1,0.513513513513513,0,1
1,0.513513513513513,0,1
1,0.513513513513513,0,1
1,0.513513513513513,0,1
1,0.513513513513513,0,1
1,0.513513513513513,0,1
1,0.513513513513513,0,1
1,0.513513513513513,0,1
1,0.513513513513513,0,1
1,0.513513513513513,0,1
1,0.513513513513513,0,1
1,0.513513513513513,0,1
1,0.513513513513513,0,1
1,0.513513513513513,0,1
1,0.513513513513513,0,1
1,0.513513513513513,0,1
1,0.513513513513513,0,1
1,0.513513513513513,0,1
1,0.513513513513513,0,1
4,0.666666666666667,1.2,4
4,0.666666666666667,1.2,4
4,0.666666666666667,1.2,4
4,0.666666666666667,1.2,4
4,0.666666666666667,1.2,4
2,1,1,2
1,1,0,1
2,0.6,0.2,2
2,0.6,0.2,2
2,0.6,0.2,2
2,0.6,0.2,2
2,0.6,0.2,2
4,0.75,2,4
4,0.75,2,4
4,0.75,2,4
1,0.533333333333333,0,1
1,0.533333333333333,0,1
1,0.533333333333333,0,1
1,0.533333333333333,0,1
1,0.533333333333333,0,1
1,0.533333333333333,0,1
1,0.533333333333333,0,1
1,0.533333333333333,0,1
1,0.202922077922078,0,1
1,0.202922077922078,0,1
1,1,0,1
2,1,1,2
5,0.857142857142857,5,5
5,0.857142857142857,5,5
1,0.545454545454545,0,1
1,0.545454545454545,0,1
1,0.545454545454545,0,1
1,0.545454545454545,0,1
1,0.545454545454545,0,1
1,0.545454545454545,0,1
3,0.636363636363636,0.6,3
3,0.636363636363636,0.6,3
3,0.636363636363636,0.6,3
3,0.636363636363636,0.6,3
3,0.636363636363636,0.6,3
1,0.470588235294118,0,1
1,0.470588235294118,0,1
1,0.470588235294118,0,1
1,0.470588235294118,0,1
1,0.470588235294118,0,1
1,1,0,1
1,0.4,0,1
1,0.4,0,1
3,0.230627306273063,328.248005787229,3
1,1,0,1
1,0.319148936170213,0,1
1,0.352941176470588,0,1
3,0.208333333333333,0.6,3
5,0.233208955223881,392.942052520748,5
1,1,0,1
1,1,0,1
1,0.571428571428571,0,1
1,0.571428571428571,0,1
1,0.571428571428571,0,1
1,0.571428571428571,0,1
1,1,0,1
1,0.240384615384615,0,1
1,0.555555555555556,0,1
1,0.555555555555556,0,1
1,0.555555555555556,0,1
1,0.555555555555556,0,1
1,0.555555555555556,0,1
1,1,0,1
1,0.666666666666667,0,1
1,0.666666666666667,0,1
2,0.163185378590078,366,2
1,1,0,1
1,1,0,1
1,0.571428571428571,0,1
1,0.571428571428571,0,1
1,0.571428571428571,0,1
1,0.571428571428571,0,1
1,0.123762376237624,0,1
1,0.123762376237624,0,1
9,0.297619047619048,477.176521797719,9
7,0.285388127853881,133.198194755147,7
3,0.217013888888889,17.162648430245,3
1,0.666666666666667,0,1
1,0.666666666666667,0,1
9,0.288018433179723,289.088431270004,9
18,0.303398058252427,590.570768622622,18
1,0.194704049844237,0,1
19,0.293427230046948,845.918690160173,19
7,0.268240343347639,159.074734437465,7
4,0.217770034843206,22.6956856478381,4
1,0.666666666666667,0,1
24,0.374251497005988,1572.91380239848,24
1,0.211864406779661,0,1
25,0.315656565656566,614.965338092515,25
2,0.405405405405405,1.36666666666667,2
47,0.400641025641026,3012.95265694455,47
1,0.555555555555556,0,1
1,0.6,0,1
1,0.6,0,1
11,0.301932367149758,624.22050444335,11
1,0.249003984063745,0,1
1,0.666666666666667,0,1
3,0.282805429864253,49.7305509716709,3
2,0.259336099585062,11.51879461462,2
2,0.211148648648649,9.7382199804464,2
1,0.252016129032258,0,1
1,0.242248062015504,0,1
2,0.583333333333333,0.166666666666667,2
1,0.666666666666667,0,1
2,0.275330396475771,10.2804544217545,2
1,0.249003984063745,0,1
2,0.583333333333333,0.166666666666667,2
2,0.212585034013605,1.25489049331631,2
1,0.6,0,1
2,0.6,0.2,2
4,0.196540880503145,369,4
4,0.333333333333333,3,4
7,0.300480769230769,155.583602144003,7
1,0.428571428571429,0,1
7,0.300480769230769,155.583602144003,7
3,0.666666666666667,0.75,3
7,0.6,63.8333333333333,7
1,0.6,0,1
2,0.405405405405405,1.36666666666667,2
1,0.6,0,1
2,1,1,2
2,0.275330396475771,10.2804544217545,2
1,0.170299727520436,0,1
1,0.249003984063745,0,1
2,0.405405405405405,1.36666666666667,2
1,0.666666666666667,0,1
1,0.6,0,1
3,0.188821752265861,124.2,3
2,0.666666666666667,0.333333333333333,2
1,0.4,0,1
1,0.6,0,1
2,0.583333333333333,0.166666666666667,2
19,1,171,19
5,0.727272727272727,2.5,5
1,0.666666666666667,0,1
5,0.727272727272727,2.5,5
1,1,0,1
5,0.857142857142857,5,5
2,0.275330396475771,10.2804544217545,2
3,0.666666666666667,0.75,3
1,0.6,0,1
8,1,28,8
2,0.405405405405405,1.36666666666667,2
4,0.254065040650407,425.5,4
1,0.555555555555556,0,1
1,1,0,1
2,0.666666666666667,0.333333333333333,2
1,0.666666666666667,0,1
1,0.666666666666667,0,1
2,0.6,0.2,2
6,1,15,6
1,0.666666666666667,0,1
3,0.666666666666667,0.75,3
2,0.6,0.2,2
1,0.666666666666667,0,1
5,0.777777777777778,3.33333333333333,5
6,0.8,25,6
1,0.555555555555556,0,1
1,0.170299727520436,0,1
1,1,0,1
4,0.257201646090535,2.13682864149229,4
3,0.6,9,3
2,0.6,0.2,2
1,0.187687687687688,0,1
5,0.727272727272727,2.5,5
2,0.583333333333333,0.166666666666667,2
1,1,0,1
1,0.666666666666667,0,1
1,0.6,0,1
1,0.4,0,1
2,0.6,0.2,2
4,0.454545454545455,20.7,4
2,0.5,5,2
2,0.6,0.2,2
1,0.6,0,1
5,0.260416666666667,167.746099416805,5
3,0.666666666666667,0.75,3
3,0.666666666666667,0.75,3
5,0.727272727272727,2.5,5
2,0.583333333333333,0.166666666666667,2
1,1,0,1
1,0.555555555555556,0,1
2,0.6,0.2,2
2,0.6,0.2,2
2,0.6,0.2,2
5,0.260416666666667,167.746099416805,5
1,1,0,1
4,1,6,4
1,1,0,1
1,0.555555555555556,0,1
2,0.252016129032258,178.5,2
5,0.777777777777778,3.33333333333333,5
2,0.666666666666667,0.333333333333333,2
1,0.6,0,1
17,0.315656565656566,644.223541399384,17
2,0.583333333333333,0.166666666666667,2
5,1,10,5
1,1,0,1
2,1,1,2
3,0.192901234567901,486.6,3
1,0.6,0,1
1,1,0,1
1,1,0,1
3,0.666666666666667,0.75,3
6,0.290697674418605,984.41233109527,6
4,1,6,4
3,0.666666666666667,0.75,3
5,0.777777777777778,3.33333333333333,5
5,0.260416666666667,167.746099416805,5
5,0.857142857142857,5,5
3,0.666666666666667,0.75,3
3,0.141083521444695,247,3
1,0.666666666666667,0,1
2,0.6,0.2,2
1,0.258264462809917,0,1
1,0.666666666666667,0,1
